Code,RawLabel,ProcLabel
HR01,Bjelovarsko-Bilogorska,"Bjelovarsko-Bilogorska, Croatia"
HR02,Brodsko-Posavska,"Brodsko-Posavska, Croatia"
HR03,Dubrovacko-Neretvanska,"Dubrovacko-Neretvanska, Croatia"
HR04,Istarska,"Istarska, Croatia"
HR05,Karlovacka,"Karlovacka, Croatia"
HR06,Koprivnicko-Krizevacka,"Koprivnicko-Krizevacka, Croatia"
HR07,Krapinsko-Zagorska,"Krapinsko-Zagorska, Croatia"
HR08,Licko-Senjska,"Licko-Senjska, Croatia"
HR09,Medimurska,"Medimurska, Croatia"
HR10,Osjecko-Baranjska,"Osjecko-Baranjska, Croatia"
HR11,Pozesko-Slavonska,"Pozesko-Slavonska, Croatia"
HR12,Primorsko-Goranska,"Primorsko-Goranska, Croatia"
HR13,Sibensko-Kninska,"Sibensko-Kninska, Croatia"
HR14,Sisacko-Moslavacka,"Sisacko-Moslavacka, Croatia"
HR15,Splitsko-Dalmatinska,"Splitsko-Dalmatinska, Croatia"
HR16,Varazdinska,"Varazdinska, Croatia"
HR17,Viroviticko-Podravska,"Viroviticko-Podravska, Croatia"
HR18,Vukovarsko-Srijemska,"Vukovarsko-Srijemska, Croatia"
HR19,Zadarska,"Zadarska, Croatia"
HR20,Zagrebacka,"Zagrebacka, Croatia"
HR21,Grad Zagreb,"Grad Zagreb, Croatia"
HU00,HUNGARY,Hungary
HU01,Bacs-Kiskun,"Bacs-Kiskun, Hungary"
HU02,Baranya,"Baranya, Hungary"
HU03,Bekes,"Bekes, Hungary"
HU04,Borsod-Abauj-Zemplen,"Borsod-Abauj-Zemplen, Hungary"
HU05,Budapest,"Budapest, Hungary"
HU06,Csongrad,"Csongrad, Hungary"
HU07,Debrecen,"Debrecen, Hungary"
HU08,Fejer,"Fejer, Hungary"
HU09,Gyor-Moson-Sopron,"Gyor-Moson-Sopron, Hungary"
HU10,Hajdu-Bihar,"Hajdu-Bihar, Hungary"
HU11,Heves,"Heves, Hungary"
HU12,Komarom-Esztergom,"Komarom-Esztergom, Hungary"
HU13,Miskolc,"Miskolc, Hungary"
HU14,Nograd,"Nograd, Hungary"
HU15,Pecs,"Pecs, Hungary"
HU16,Pest,"Pest, Hungary"
HU17,Somogy,"Somogy, Hungary"
HU18,Szabolcs-Szatmar-Bereg,"Szabolcs-Szatmar-Bereg, Hungary"
HU19,Szeged,"Szeged, Hungary"
HU20,Jasz-Nagykun-Szolnok,"Jasz-Nagykun-Szolnok, Hungary"
HU21,Tolna,"Tolna, Hungary"
HU22,Vas,"Vas, Hungary"
HU23,Veszprem,"Veszprem, Hungary"
HU24,Zala,"Zala, Hungary"
HU25,Gyor,"Gyor, Hungary"
HU26,Bekescsaba,"Bekescsaba, Hungary"
HU27,Dunaujvaros,"Dunaujvaros, Hungary"
HU28,Eger,"Eger, Hungary"
HU29,Hodmezovasarhely,"Hodmezovasarhely, Hungary"
HU30,Kaposvar,"Kaposvar, Hungary"
HU31,Kecskemet,"Kecskemet, Hungary"
HU32,Nagykanizsa,"Nagykanizsa, Hungary"
HU33,Nyiregyhaza,"Nyiregyhaza, Hungary"
HU34,Sopron,"Sopron, Hungary"
HU35,Szekesfehervar,"Szekesfehervar, Hungary"
HU36,Szolnok,"Szolnok, Hungary"
HU37,Szombathely,"Szombathely, Hungary"
HU38,Tatabanya,"Tatabanya, Hungary"
HU39,Veszprem,"Veszprem, Hungary"
HU40,Zalaegerszeg,"Zalaegerszeg, Hungary"
HU41,Salgotarjan,"Salgotarjan, Hungary"
HU42,Szekszard,"Szekszard, Hungary"
HU43,Erd,"Erd, Hungary"
IC00,ICELAND,Iceland
IC01,Akranes,"Akranes, Iceland"
IC02,Akureyri,"Akureyri, Iceland"
IC03,Arnessysla,"Arnessysla, Iceland"
IC04,Austur-Bardastrandarsysla,"Austur-Bardastrandarsysla, Iceland"
IC05,Austur-Hunavatnssysla,"Austur-Hunavatnssysla, Iceland"
IC06,Austur-Skaftafellssysla,"Austur-Skaftafellssysla, Iceland"
IC07,Borgarfjardarsysla,"Borgarfjardarsysla, Iceland"
IC08,Dalasysla,"Dalasysla, Iceland"
IC09,Eyjafjardarsysla,"Eyjafjardarsysla, Iceland"
IC10,Gullbringusysla,"Gullbringusysla, Iceland"
IC11,Hafnarfjordur,"Hafnarfjordur, Iceland"
IC12,Husavik,"Husavik, Iceland"
IC13,Isafjordur,"Isafjordur, Iceland"
IC14,Keflavik,"Keflavik, Iceland"
IC15,Kjosarsysla,"Kjosarsysla, Iceland"
IC16,Kopavogur,"Kopavogur, Iceland"
IC17,Myrasysla,"Myrasysla, Iceland"
IC18,Neskaupstadur,"Neskaupstadur, Iceland"
IC19,Nordur-Isafjardarsysla,"Nordur-Isafjardarsysla, Iceland"
IC20,Nordur-Mulasysla,"Nordur-Mulasysla, Iceland"
IC21,Nordur-Tingeyjarsysla,"Nordur-Tingeyjarsysla, Iceland"
IC22,Olafsfjordur,"Olafsfjordur, Iceland"
IC23,Rangarvallasysla,"Rangarvallasysla, Iceland"
IC24,Reykjavik,"Reykjavik, Iceland"
IC25,Saudarkrokur,"Saudarkrokur, Iceland"
IC26,Seydisfjordur,"Seydisfjordur, Iceland"
IC27,Siglufjordur,"Siglufjordur, Iceland"
IC28,Skagafjardarsysla,"Skagafjardarsysla, Iceland"
IC29,Snafellsnes- og Hnappadalssysla,"Snafellsnes- Og Hnappadalssysla, Iceland"
IC30,Strandasysla,"Strandasysla, Iceland"
IC31,Sudur-Mulasysla,"Sudur-Mulasysla, Iceland"
IC32,Sudur-Tingeyjarsysla,"Sudur-Tingeyjarsysla, Iceland"
IC33,Vestmannaeyjar,"Vestmannaeyjar, Iceland"
IC34,Vestur-Bardastrandarsysla,"Vestur-Bardastrandarsysla, Iceland"
IC35,Vestur-Hunavatnssysla,"Vestur-Hunavatnssysla, Iceland"
IC36,Vestur-Isafjardarsysla,"Vestur-Isafjardarsysla, Iceland"
IC37,Vestur-Skaftafellssysla,"Vestur-Skaftafellssysla, Iceland"
IC38,Austurland,"Austurland, Iceland"
IC39,Hofudborgarsvaedi,"Hofudborgarsvaedi, Iceland"
IC40,Nordurland Eystra,"Nordurland Eystra, Iceland"
IC41,Nordurland Vestra,"Nordurland Vestra, Iceland"
IC42,Sudurland,"Sudurland, Iceland"
IC43,Sudurnes,"Sudurnes, Iceland"
IC44,Vestfirdir,"Vestfirdir, Iceland"
IC45,Vesturland,"Vesturland, Iceland"
ID00,INDONESIA,Indonesia
ID01,Aceh,"Aceh, Indonesia"
ID02,Bali,"Bali, Indonesia"
ID03,Bengkulu,"Bengkulu, Indonesia"
ID04,Jakarta Raya,"Jakarta Raya, Indonesia"
ID05,Jambi,"Jambi, Indonesia"
ID06,Jawa Barat,"Jawa Barat, Indonesia"
ID07,Jawa Tengah,"Jawa Tengah, Indonesia"
ID08,Jawa Timur,"Jawa Timur, Indonesia"
ID09,Papua,"Papua, Indonesia"
ID10,Yogyakarta,"Yogyakarta, Indonesia"
ID11,Kalimantan Barat,"Kalimantan Barat, Indonesia"
ID12,Kalimantan Selatan,"Kalimantan Selatan, Indonesia"
ID13,Kalimantan Tengah,"Kalimantan Tengah, Indonesia"
ID14,Kalimantan Timur,"Kalimantan Timur, Indonesia"
ID15,Lampung,"Lampung, Indonesia"
ID16,Maluku,"Maluku, Indonesia"
ID17,Nusa Tenggara Barat,"Nusa Tenggara Barat, Indonesia"
ID18,Nusa Tenggara Timur,"Nusa Tenggara Timur, Indonesia"
ID19,Riau,"Riau, Indonesia"
ID20,Sulawesi Selatan,"Sulawesi Selatan, Indonesia"
ID21,Sulawesi Tengah,"Sulawesi Tengah, Indonesia"
ID22,Sulawesi Tenggara,"Sulawesi Tenggara, Indonesia"
ID23,Sulawesi Utara,"Sulawesi Utara, Indonesia"
ID24,Sumatera Barat,"Sumatera Barat, Indonesia"
ID25,Sumatera Selatan,"Sumatera Selatan, Indonesia"
ID26,Sumatera Utara,"Sumatera Utara, Indonesia"
ID27,Timor Timur,"Timor Timur, Indonesia"
ID28,Maluku,"Maluku, Indonesia"
ID29,Maluku Utara,"Maluku Utara, Indonesia"
ID30,Jawa Barat,"Jawa Barat, Indonesia"
ID31,Sulawesi Utara,"Sulawesi Utara, Indonesia"
ID32,Sumatera Selatan,"Sumatera Selatan, Indonesia"
ID33,Banten,"Banten, Indonesia"
ID34,Gorontalo,"Gorontalo, Indonesia"
ID35,Kepulauan Bangka Belitung,"Kepulauan Bangka Belitung, Indonesia"
ID36,Papua,"Papua, Indonesia"
ID37,Riau,"Riau, Indonesia"
ID38,Sulawesi Selatan,"Sulawesi Selatan, Indonesia"
ID39,Irian Jaya Barat,"Irian Jaya Barat, Indonesia"
ID40,Kepulauan Riau,"Kepulauan Riau, Indonesia"
ID41,Sulawesi Barat,"Sulawesi Barat, Indonesia"
IM00,"MAN, ISLE OF","Man, Isle Of"
IN00,INDIA,India
IN01,Andaman and Nicobar Islands,"Andaman And Nicobar Islands, India"
IN02,Andhra Pradesh,"Andhra Pradesh, India"
IN03,Assam,"Assam, India"
IN04,Bihar,"Bihar, India"
IN05,Chandigarh,"Chandigarh, India"
IN06,Dadra and Nagar Haveli,"Dadra And Nagar Haveli, India"
IN07,Delhi,"Delhi, India"
IN08,"Goa, Daman, and Diu","Goa, Daman, And Diu, India"
IN09,Gujarat,"Gujarat, India"
IN10,Haryana,"Haryana, India"
IN11,Himachal Pradesh,"Himachal Pradesh, India"
IN12,Jammu and Kashmir,"Jammu And Kashmir, India"
IN13,Kerala,"Kerala, India"
IN14,Lakshadweep,"Lakshadweep, India"
IN15,Madhya Pradesh,"Madhya Pradesh, India"
IN16,Maharashtra,"Maharashtra, India"
IN17,Manipur,"Manipur, India"
IN18,Meghalaya,"Meghalaya, India"
IN19,Karnataka,"Karnataka, India"
IN20,Nagaland,"Nagaland, India"
IN21,Orissa,"Orissa, India"
IN22,Puducherry,"Puducherry, India"
IN23,Punjab,"Punjab, India"
IN24,Rajasthan,"Rajasthan, India"
IN25,Tamil Nadu,"Tamil Nadu, India"
IN26,Tripura,"Tripura, India"
IN27,Uttar Pradesh,"Uttar Pradesh, India"
IN28,West Bengal,"West Bengal, India"
IN29,Sikkim,"Sikkim, India"
IN30,Arunachal Pradesh,"Arunachal Pradesh, India"
IN31,Mizoram,"Mizoram, India"
IN32,Daman and Diu,"Daman And Diu, India"
IN33,Goa,"Goa, India"
IN34,Bihar,"Bihar, India"
IN35,Madhya Pradesh,"Madhya Pradesh, India"
IN36,Uttar Pradesh,"Uttar Pradesh, India"
IN37,Chhattisgarh,"Chhattisgarh, India"
IN38,Jharkhand,"Jharkhand, India"
IN39,Uttarakhand,"Uttarakhand, India"
IO00,BRITISH INDIAN OCEAN TERRITORY,British Indian Ocean Territory
IP00,CLIPPERTON ISLAND,Clipperton Island
IR00,IRAN,Iran
IR01,Azarbayjan-e Gharbi,"Azarbayjan-E Gharbi, Iran"
IR02,Azarbayjan-e Khavari,"Azarbayjan-E Khavari, Iran"
IR03,Chahar Mahall va Bakhtiari,"Chahar Mahall Va Bakhtiari, Iran"
IR04,Sistan va Baluchestan,"Sistan Va Baluchestan, Iran"
IR05,Kohgiluyeh va Buyer Ahmad,"Kohgiluyeh Va Buyer Ahmad, Iran"
IR06,Esfahan,"Esfahan, Iran"
IR07,Fars,"Fars, Iran"
IR08,Gilan,"Gilan, Iran"
IR09,Hamadan,"Hamadan, Iran"
IR10,Ilam,"Ilam, Iran"
IR11,Hormozgan,"Hormozgan, Iran"
IR12,IR12,"Ir12, Iran"
IR13,Kermanshah,"Kermanshah, Iran"
IR14,Khorasan,"Khorasan, Iran"
IR15,Khuzestan,"Khuzestan, Iran"
IR16,Kordestan,"Kordestan, Iran"
IR17,Mazandaran,"Mazandaran, Iran"
IR18,Semnan,"Semnan, Iran"
IR19,Markazi,"Markazi, Iran"
IR20,Yazd,"Yazd, Iran"
IR21,Zanjan,"Zanjan, Iran"
IR22,Bushehr,"Bushehr, Iran"
IR23,Lorestan,"Lorestan, Iran"
IR24,Markazi,"Markazi, Iran"
IR25,Semnan,"Semnan, Iran"
IR26,Tehran,"Tehran, Iran"
IR27,Zanjan,"Zanjan, Iran"
IR28,Esfahan,"Esfahan, Iran"
IR29,Kerman,"Kerman, Iran"
IR30,Khorasan,"Khorasan, Iran"
IR31,Yazd,"Yazd, Iran"
IR32,Ardabil,"Ardabil, Iran"
IR33,Azarbayjan-e Sharqi,"Azarbayjan-E Sharqi, Iran"
IR34,Markazi,"Markazi, Iran"
IR35,Mazandaran,"Mazandaran, Iran"
IR36,Zanjan,"Zanjan, Iran"
IR37,Golestan,"Golestan, Iran"
IR38,Qazvin,"Qazvin, Iran"
IR39,Qom,"Qom, Iran"
IR40,Yazd,"Yazd, Iran"
IR41,Khorasan-e Janubi,"Khorasan-E Janubi, Iran"
IR42,Khorasan-e Razavi,"Khorasan-E Razavi, Iran"
IR43,Khorasan-e Shemali,"Khorasan-E Shemali, Iran"
IR44,Ostan-e Alborz,"Ostan-E Alborz, Iran"
IS00,ISRAEL,Israel
IS01,HaDarom,"Hadarom, Israel"
IS02,HaMerkaz,"Hamerkaz, Israel"
IS03,HaZafon,"Hazafon, Israel"
IS04,Hefa,"Hefa, Israel"
IS05,Tel Aviv,"Tel Aviv, Israel"
IS06,Yerushalayim,"Yerushalayim, Israel"
IT00,ITALY,Italy
IT01,Abruzzi,"Abruzzi, Italy"
IT02,Basilicata,"Basilicata, Italy"
IT03,Calabria,"Calabria, Italy"
IT04,Campania,"Campania, Italy"
IT05,Emilia-Romagna,"Emilia-Romagna, Italy"
IT06,Friuli-Venezia Giulia,"Friuli-Venezia Giulia, Italy"
IT07,Lazio,"Lazio, Italy"
IT08,Liguria,"Liguria, Italy"
IT09,Lombardia,"Lombardia, Italy"
IT10,Marche,"Marche, Italy"
IT11,Molise,"Molise, Italy"
IT12,Piemonte,"Piemonte, Italy"
IT13,Puglia,"Puglia, Italy"
IT14,Sardegna,"Sardegna, Italy"
IT15,Sicilia,"Sicilia, Italy"
IT16,Toscana,"Toscana, Italy"
IT17,Trentino-Alto Adige,"Trentino-Alto Adige, Italy"
IT18,Umbria,"Umbria, Italy"
IT19,Valle d'Aosta,"Valle Daosta, Italy"
IT20,Veneto,"Veneto, Italy"
IV00,COTE D'IVOIRE,Cote Divoire
IV01,Abengourou,"Abengourou, Cote Divoire"
IV02,Abidjan,"Abidjan, Cote Divoire"
IV03,Dabakala,"Dabakala, Cote Divoire"
IV04,Aboisso,"Aboisso, Cote Divoire"
IV05,Adzope,"Adzope, Cote Divoire"
IV06,Agboville,"Agboville, Cote Divoire"
IV07,Biankouma,"Biankouma, Cote Divoire"
IV08,Bondoukou,"Bondoukou, Cote Divoire"
IV09,Bouafle,"Bouafle, Cote Divoire"
IV10,Bouake,"Bouake, Cote Divoire"
IV11,Bouna,"Bouna, Cote Divoire"
IV12,Boundiali,"Boundiali, Cote Divoire"
IV13,Daloa,"Daloa, Cote Divoire"
IV14,Danane,"Danane, Cote Divoire"
IV15,Dimbokro,"Dimbokro, Cote Divoire"
IV16,Divo,"Divo, Cote Divoire"
IV17,Ferkessedougou,"Ferkessedougou, Cote Divoire"
IV18,Gagnoa,"Gagnoa, Cote Divoire"
IV19,Gulgio,"Gulgio, Cote Divoire"
IV20,Katiola,"Katiola, Cote Divoire"
IV21,Korhogo,"Korhogo, Cote Divoire"
IV22,Man,"Man, Cote Divoire"
IV23,Odienne,"Odienne, Cote Divoire"
IV24,Sassandra,"Sassandra, Cote Divoire"
IV25,Seguela,"Seguela, Cote Divoire"
IV26,Touba,"Touba, Cote Divoire"
IV27,Bongouanou,"Bongouanou, Cote Divoire"
IV28,Issia,"Issia, Cote Divoire"
IV29,Lakota,"Lakota, Cote Divoire"
IV30,Mankono,"Mankono, Cote Divoire"
IV31,Oume,"Oume, Cote Divoire"
IV32,Soubre,"Soubre, Cote Divoire"
IV33,Tingrela,"Tingrela, Cote Divoire"
IV34,Zuenoula,"Zuenoula, Cote Divoire"
IV35,Abidjan,"Abidjan, Cote Divoire"
IV36,Bangolo,"Bangolo, Cote Divoire"
IV37,Beoumi,"Beoumi, Cote Divoire"
IV38,Bondoukou,"Bondoukou, Cote Divoire"
IV39,Bouafle,"Bouafle, Cote Divoire"
IV40,Bouake,"Bouake, Cote Divoire"
IV41,Daloa,"Daloa, Cote Divoire"
IV42,Daoukro,"Daoukro, Cote Divoire"
IV43,Dimbokro,"Dimbokro, Cote Divoire"
IV44,Duekoue,"Duekoue, Cote Divoire"
IV45,Grand-Lahou,"Grand-Lahou, Cote Divoire"
IV46,Guiglo,"Guiglo, Cote Divoire"
IV47,Man,"Man, Cote Divoire"
IV48,Mbahiakro,"Mbahiakro, Cote Divoire"
IV49,Sakassou,"Sakassou, Cote Divoire"
IV50,San Pedro,"San Pedro, Cote Divoire"
IV51,Sassandra,"Sassandra, Cote Divoire"
IV52,Sinfra,"Sinfra, Cote Divoire"
IV53,Tabou,"Tabou, Cote Divoire"
IV54,Tanda,"Tanda, Cote Divoire"
IV55,Tiassale,"Tiassale, Cote Divoire"
IV56,Toumodi,"Toumodi, Cote Divoire"
IV57,Vavoua,"Vavoua, Cote Divoire"
IV58,Yamoussoukro,"Yamoussoukro, Cote Divoire"
IV59,Abengourou,"Abengourou, Cote Divoire"
IV60,Agnibilekrou,"Agnibilekrou, Cote Divoire"
IV61,Abidjan,"Abidjan, Cote Divoire"
IV62,Aboisso,"Aboisso, Cote Divoire"
IV63,Adiake,"Adiake, Cote Divoire"
IV64,Alepe,"Alepe, Cote Divoire"
IV65,Bocanda,"Bocanda, Cote Divoire"
IV66,Dabou,"Dabou, Cote Divoire"
IV67,Dimbokro,"Dimbokro, Cote Divoire"
IV68,Grand-Bassam,"Grand-Bassam, Cote Divoire"
IV69,Guiglo,"Guiglo, Cote Divoire"
IV70,Jacqueville,"Jacqueville, Cote Divoire"
IV71,Tiebissou,"Tiebissou, Cote Divoire"
IV72,Toulepleu,"Toulepleu, Cote Divoire"
IV73,Yamoussoukro,"Yamoussoukro, Cote Divoire"
IV74,Agneby,"Agneby, Cote Divoire"
IV75,Bafing,"Bafing, Cote Divoire"
IV76,Bas-Sassandra,"Bas-Sassandra, Cote Divoire"
IV77,Denguele,"Denguele, Cote Divoire"
IV78,Dix-Huit Montagnes,"Dix-Huit Montagnes, Cote Divoire"
IV79,Fromager,"Fromager, Cote Divoire"
IV80,Haut-Sassandra,"Haut-Sassandra, Cote Divoire"
IV81,Lacs,"Lacs, Cote Divoire"
IV82,Lagunes,"Lagunes, Cote Divoire"
IV83,Marahoue,"Marahoue, Cote Divoire"
IV84,Moyen-Cavally,"Moyen-Cavally, Cote Divoire"
IV85,Moyen-Comoe,"Moyen-Comoe, Cote Divoire"
IV86,N'zi-Comoe,"Nzi-Comoe, Cote Divoire"
IV87,Savanes,"Savanes, Cote Divoire"
IV88,Sud-Bandama,"Sud-Bandama, Cote Divoire"
IV89,Sud-Comoe,"Sud-Comoe, Cote Divoire"
IV90,Vallee du Bandama,"Vallee Du Bandama, Cote Divoire"
IV91,Worodougou,"Worodougou, Cote Divoire"
IV92,Zanzan,"Zanzan, Cote Divoire"
IY00,IRAQ-SAUDI ARABIA NEUTRAL ZONE,Iraq-Saudi Arabia Neutral Zone
IZ00,IRAQ,Iraq
IZ01,Al Anbar,"Al Anbar, Iraq"
IZ02,Al Basrah,"Al Basrah, Iraq"
IZ03,Al Muthanna,"Al Muthanna, Iraq"
IZ04,Al Qadisiyah,"Al Qadisiyah, Iraq"
IZ05,As Sulaymaniyah,"As Sulaymaniyah, Iraq"
IZ06,Babil,"Babil, Iraq"
IZ07,Baghdad,"Baghdad, Iraq"
IZ08,Dahuk,"Dahuk, Iraq"
IZ09,Dhi Qar,"Dhi Qar, Iraq"
IZ10,Diyala,"Diyala, Iraq"
IZ11,Arbil,"Arbil, Iraq"
IZ12,Karbala',"Karbala, Iraq"
IZ13,At Ta'mim,"At Tamim, Iraq"
IZ14,Maysan,"Maysan, Iraq"
IZ15,Ninawa,"Ninawa, Iraq"
IZ16,Wasit,"Wasit, Iraq"
IZ17,An Najaf,"An Najaf, Iraq"
IZ18,Salah ad Din,"Salah Ad Din, Iraq"
JA00,JAPAN,Japan
JA01,Aichi,"Aichi, Japan"
JA02,Akita,"Akita, Japan"
JA03,Aomori,"Aomori, Japan"
JA04,Chiba,"Chiba, Japan"
JA05,Ehime,"Ehime, Japan"
JA06,Fukui,"Fukui, Japan"
JA07,Fukuoka,"Fukuoka, Japan"
JA08,Fukushima,"Fukushima, Japan"
JA09,Gifu,"Gifu, Japan"
JA10,Gumma,"Gumma, Japan"
JA11,Hiroshima,"Hiroshima, Japan"
JA12,Hokkaido,"Hokkaido, Japan"
JA13,Hyogo,"Hyogo, Japan"
JA14,Ibaraki,"Ibaraki, Japan"
JA15,Ishikawa,"Ishikawa, Japan"
JA16,Iwate,"Iwate, Japan"
JA17,Kagawa,"Kagawa, Japan"
JA18,Kagoshima,"Kagoshima, Japan"
JA19,Kanagawa,"Kanagawa, Japan"
JA20,Kochi,"Kochi, Japan"
JA21,Kumamoto,"Kumamoto, Japan"
JA22,Kyoto,"Kyoto, Japan"
JA23,Mie,"Mie, Japan"
JA24,Miyagi,"Miyagi, Japan"
JA25,Miyazaki,"Miyazaki, Japan"
JA26,Nagano,"Nagano, Japan"
JA27,Nagasaki,"Nagasaki, Japan"
JA28,Nara,"Nara, Japan"
JA29,Niigata,"Niigata, Japan"
JA30,Oita,"Oita, Japan"
JA31,Okayama,"Okayama, Japan"
JA32,Osaka,"Osaka, Japan"
JA33,Saga,"Saga, Japan"
JA34,Saitama,"Saitama, Japan"
JA35,Shiga,"Shiga, Japan"
JA36,Shimane,"Shimane, Japan"
JA37,Shizuoka,"Shizuoka, Japan"
JA38,Tochigi,"Tochigi, Japan"
JA39,Tokushima,"Tokushima, Japan"
JA40,Tokyo,"Tokyo, Japan"
JA41,Tottori,"Tottori, Japan"
JA42,Toyama,"Toyama, Japan"
JA43,Wakayama,"Wakayama, Japan"
JA44,Yamagata,"Yamagata, Japan"
JA45,Yamaguchi,"Yamaguchi, Japan"
JA46,Yamanashi,"Yamanashi, Japan"
JA47,Okinawa,"Okinawa, Japan"
JE00,JERSEY,Jersey
JM00,JAMAICA,Jamaica
JM01,Clarendon,"Clarendon, Jamaica"
JM02,Hanover,"Hanover, Jamaica"
JM04,Manchester,"Manchester, Jamaica"
JM07,Portland,"Portland, Jamaica"
JM08,Saint Andrew,"Saint Andrew, Jamaica"
JM09,Saint Ann,"Saint Ann, Jamaica"
JM10,Saint Catherine,"Saint Catherine, Jamaica"
JM11,Saint Elizabeth,"Saint Elizabeth, Jamaica"
JM12,Saint James,"Saint James, Jamaica"
JM13,Saint Mary,"Saint Mary, Jamaica"
JM14,Saint Thomas,"Saint Thomas, Jamaica"
JM15,Trelawny,"Trelawny, Jamaica"
JM16,Westmoreland,"Westmoreland, Jamaica"
JM17,Kingston,"Kingston, Jamaica"
JN00,JAN MAYEN,Jan Mayen
JO00,JORDAN,Jordan
JO01,Al `Asimah,"Al Asimah, Jordan"
JO02,Al Balqa',"Al Balqa, Jordan"
JO03,Al Karak,"Al Karak, Jordan"
JO06,Irbid,"Irbid, Jordan"
JO07,Ma`an,"Maan, Jordan"
JO09,Al Karak,"Al Karak, Jordan"
JO10,Al Mafraq,"Al Mafraq, Jordan"
JO11,`Amman,"Amman, Jordan"
JO12,At Tafilah,"At Tafilah, Jordan"
JO13,Az Zarqa,"Az Zarqa, Jordan"
JO14,Irbid,"Irbid, Jordan"
JO15,Al Mafraq,"Al Mafraq, Jordan"
JO16,`Amman,"Amman, Jordan"
JO17,Az Zarqa',"Az Zarqa, Jordan"
JO18,Irbid,"Irbid, Jordan"
JO19,Ma`an,"Maan, Jordan"
JO20,'Ajlun,"Ajlun, Jordan"
JO21,Al 'Aqabah,"Al Aqabah, Jordan"
JO22,Jarash,"Jarash, Jordan"
JO23,Madaba,"Madaba, Jordan"
JQ00,JOHNSTON ATOLL,Johnston Atoll
JU00,JUAN DE NOVA ISLAND,Juan De Nova Island
KE00,KENYA,Kenya
KE01,Central,"Central, Kenya"
KE02,Coast,"Coast, Kenya"
KE03,Eastern,"Eastern, Kenya"
KE05,Nairobi Area,"Nairobi Area, Kenya"
KE06,North-Eastern,"North-Eastern, Kenya"
KE07,Nyanza,"Nyanza, Kenya"
KE08,Rift Valley,"Rift Valley, Kenya"
KE09,Western,"Western, Kenya"
KG00,KYRGYZSTAN,Kyrgyzstan
KG01,Bishkek,"Bishkek, Kyrgyzstan"
KG02,Chuy,"Chuy, Kyrgyzstan"
KG03,Jalal-Abad,"Jalal-Abad, Kyrgyzstan"
KG04,Naryn,"Naryn, Kyrgyzstan"
KG05,Osh,"Osh, Kyrgyzstan"
KG06,Talas,"Talas, Kyrgyzstan"
KG07,Ysyk-Kol,"Ysyk-Kol, Kyrgyzstan"
KG08,Osh,"Osh, Kyrgyzstan"
KG09,Batken,"Batken, Kyrgyzstan"
KN00,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",North Korea
KN01,Chagang-do,"Chagang-Do, North Korea"
KN02,Chongjin-si,"Chongjin-Si, North Korea"
KN03,Hamgyong-namdo,"Hamgyong-Namdo, North Korea"
KN04,Hamgyong-pukto,"Hamgyong-Pukto, North Korea"
KN06,Hwanghae-namdo,"Hwanghae-Namdo, North Korea"
KN07,Hwanghae-bukto,"Hwanghae-Bukto, North Korea"
KN08,Kaesong-si,"Kaesong-Si, North Korea"
KN09,Kangwon-do,"Kangwon-Do, North Korea"
KN10,P'yongan-namdo,"Pyongan-Namdo, North Korea"
KN11,P'yongan-bukto,"Pyongan-Bukto, North Korea"
KN12,P'yongyang-si,"Pyongyang-Si, North Korea"
KN13,Yanggang-do,"Yanggang-Do, North Korea"
KN14,Namp'o-si,"Nampo-Si, North Korea"
KN15,P'yongan-namdo,"Pyongan-Namdo, North Korea"
KN16,Hamgyong-bukto,"Hamgyong-Bukto, North Korea"
KN17,Hamgyong-bukto,"Hamgyong-Bukto, North Korea"
KN18,Najin Sonbong-si,"Najin Sonbong-Si, North Korea"
KQ00,KINGMAN REEF,Kingman Reef
KR00,KIRIBATI,Kiribati
KR01,Gilbert Islands,"Gilbert Islands, Kiribati"
KR02,Line Islands,"Line Islands, Kiribati"
KR03,Phoenix Islands,"Phoenix Islands, Kiribati"
KS00,"KOREA, REPUBLIC OF",South Korea
KS01,Cheju-do,"Cheju-Do, South Korea"
KS02,Cholla-namdo,"Cholla-Namdo, South Korea"
KS03,Cholla-bukto,"Cholla-Bukto, South Korea"
KS04,Ch'ungch'ong-namdo,"Chungchong-Namdo, South Korea"
KS05,Ch'ungch'ong-bukto,"Chungchong-Bukto, South Korea"
KS06,Kangwon-do,"Kangwon-Do, South Korea"
KS07,Kyonggi-do,"Kyonggi-Do, South Korea"
